2026-07-27 14:09:33,851 [INFO] Démarrage de la collecte Vigie TBM (intervalle: 60s)
2026-07-27 18:24:55,810 [INFO] OK - 1212 entités, 38043 observations mises à jour (feed ts=1785169484)
2026-07-27 18:25:55,827 [INFO] OK - 1207 entités, 37751 observations mises à jour (feed ts=1785169544)
2026-07-27 18:26:55,803 [INFO] OK - 1205 entités, 37676 observations mises à jour (feed ts=1785169604)
2026-07-27 18:27:56,004 [INFO] OK - 1203 entités, 37684 observations mises à jour (feed ts=1785169664)
2026-07-27 18:28:55,826 [INFO] OK - 1201 entités, 37736 observations mises à jour (feed ts=1785169724)
2026-07-27 18:29:55,892 [INFO] OK - 1197 entités, 37702 observations mises à jour (feed ts=1785169784)
2026-07-27 18:30:55,831 [INFO] OK - 1199 entités, 37678 observations mises à jour (feed ts=1785169844)
2026-07-27 18:31:55,846 [INFO] OK - 1195 entités, 37546 observations mises à jour (feed ts=1785169904)
2026-07-27 18:32:55,795 [INFO] OK - 1184 entités, 37337 observations mises à jour (feed ts=1785169964)
2026-07-27 18:33:55,799 [INFO] OK - 1183 entités, 37353 observations mises à jour (feed ts=1785170024)
2026-07-27 18:34:55,747 [INFO] OK - 1179 entités, 37304 observations mises à jour (feed ts=1785170084)
2026-07-27 18:35:55,785 [INFO] OK - 1177 entités, 37283 observations mises à jour (feed ts=1785170144)
2026-07-27 18:36:55,830 [INFO] OK - 1178 entités, 37306 observations mises à jour (feed ts=1785170204)
2026-07-27 18:37:55,809 [INFO] OK - 1176 entités, 37274 observations mises à jour (feed ts=1785170264)
2026-07-27 18:38:55,800 [INFO] OK - 1169 entités, 37237 observations mises à jour (feed ts=1785170324)
2026-07-27 18:39:55,881 [INFO] OK - 1163 entités, 37105 observations mises à jour (feed ts=1785170384)
2026-07-27 18:40:55,954 [INFO] OK - 1165 entités, 37046 observations mises à jour (feed ts=1785170444)
2026-07-27 18:41:55,902 [INFO] OK - 1157 entités, 36841 observations mises à jour (feed ts=1785170504)
2026-07-27 18:42:55,807 [INFO] OK - 1151 entités, 36691 observations mises à jour (feed ts=1785170564)
2026-07-27 18:43:55,837 [INFO] OK - 1147 entités, 36528 observations mises à jour (feed ts=1785170624)
2026-07-27 18:44:55,822 [INFO] OK - 1140 entités, 36399 observations mises à jour (feed ts=1785170684)
2026-07-27 18:45:55,759 [INFO] OK - 1142 entités, 36435 observations mises à jour (feed ts=1785170744)
